ts,userId,sessionId,page,auth,method,status,level,itemInSession,location,userAgent,lastName,firstName,registration,gender,artist,song,length
1540617336000,,2436,Home,Logged Out,GET,200,paid,184,,,,,,,,,
1540617337000,,2436,Login,Logged Out,PUT,307,paid,185,,,,,,,,,
1540618519000,,2523,Home,Logged Out,GET,200,paid,4,,,,,,,,,
1540618520000,,2523,Login,Logged Out,PUT,307,paid,5,,,,,,,,,
1540618580000,,1773,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1540618939000,,2072,Home,Logged Out,GET,200,paid,32,,,,,,,,,
1540618940000,,2072,Login,Logged Out,PUT,307,paid,33,,,,,,,,,
1540619111000,,2435,Home,Logged Out,GET,200,paid,23,,,,,,,,,
1540619112000,,2435,Login,Logged Out,PUT,307,paid,24,,,,,,,,,
1540619542000,,2490,Home,Logged Out,GET,200,paid,82,,,,,,,,,
1540619543000,,2490,Login,Logged Out,PUT,307,paid,83,,,,,,,,,
1540620710000,,2418,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1540620803000,,2418,Home,Logged Out,GET,200,paid,1,,,,,,,,,
1540620804000,,2418,Login,Logged Out,PUT,307,paid,2,,,,,,,,,
1540625232000,,2436,Home,Logged Out,GET,200,paid,229,,,,,,,,,
1540625233000,,2436,Login,Logged Out,PUT,307,paid,230,,,,,,,,,
1540625899000,,2351,Home,Logged Out,GET,200,free,120,,,,,,,,,
1540627521000,,2453,Home,Logged Out,GET,200,paid,211,,,,,,,,,
1540627549000,,2453,Home,Logged Out,GET,200,paid,212,,,,,,,,,
1540627550000,,2453,Login,Logged Out,PUT,307,paid,213,,,,,,,,,
1540628594000,,2072,Home,Logged Out,GET,200,paid,83,,,,,,,,,
1540628595000,,2072,Login,Logged Out,PUT,307,paid,84,,,,,,,,,
1540628779000,,2477,Home,Logged Out,GET,200,free,0,,,,,,,,,
1540628873000,,2477,Home,Logged Out,GET,200,free,1,,,,,,,,,
1540629013000,,2477,About,Logged Out,GET,200,free,2,,,,,,,,,
1540629014000,,2477,Login,Logged Out,PUT,307,free,3,,,,,,,,,
1540630211000,,2484,Home,Logged Out,GET,200,paid,79,,,,,,,,,
1540630212000,,2484,Login,Logged Out,PUT,307,paid,80,,,,,,,,,
1540633002000,,2453,Home,Logged Out,GET,200,paid,244,,,,,,,,,
1540634551000,,2548,Home,Logged Out,GET,200,paid,147,,,,,,,,,
1540634552000,,2548,Login,Logged Out,PUT,307,paid,148,,,,,,,,,
1540638774000,,2560,Home,Logged Out,GET,200,free,13,,,,,,,,,
1540638804000,,2560,Error,Logged Out,GET,404,free,14,,,,,,,,,
1540639405000,,2483,Home,Logged Out,GET,200,paid,269,,,,,,,,,
1540639541000,,2483,Home,Logged Out,GET,200,paid,270,,,,,,,,,
1540645801000,,2548,Home,Logged Out,GET,200,paid,203,,,,,,,,,
1540645802000,,2548,Login,Logged Out,PUT,307,paid,204,,,,,,,,,
1540649463000,,2593,Home,Logged Out,GET,200,free,0,,,,,,,,,
1540650104000,,2604,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1540650428000,,2164,Home,Logged Out,GET,200,free,0,,,,,,,,,
1540650429000,,2164,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1540652374000,,2164,Home,Logged Out,GET,200,free,14,,,,,,,,,
1540652375000,,2164,Login,Logged Out,PUT,307,free,15,,,,,,,,,
1540652999000,,2402,Home,Logged Out,GET,200,paid,383,,,,,,,,,
1540653000000,,2402,Login,Logged Out,PUT,307,paid,384,,,,,,,,,
1540653188000,,2523,Home,Logged Out,GET,200,paid,167,,,,,,,,,
1540653239000,,2523,Home,Logged Out,GET,200,paid,168,,,,,,,,,
1540653240000,,2523,Login,Logged Out,PUT,307,paid,169,,,,,,,,,
1540653572000,,2548,Home,Logged Out,GET,200,paid,248,,,,,,,,,
1540653573000,,2548,Login,Logged Out,PUT,307,paid,249,,,,,,,,,
1540653750000,,2548,Home,Logged Out,GET,200,paid,253,,,,,,,,,
1540653751000,,2548,Login,Logged Out,PUT,307,paid,254,,,,,,,,,
1540656541000,,2548,Home,Logged Out,GET,200,paid,271,,,,,,,,,
1540656550000,,2548,Help,Logged Out,GET,200,paid,272,,,,,,,,,
1540656551000,,2548,Login,Logged Out,PUT,307,paid,273,,,,,,,,,
1540659231000,,2543,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1540659324000,,2164,Home,Logged Out,GET,200,free,52,,,,,,,,,
1540660349000,,2523,Home,Logged Out,GET,200,paid,210,,,,,,,,,
1540660420000,,2523,Home,Logged Out,GET,200,paid,211,,,,,,,,,
1540661291000,,1974,Home,Logged Out,GET,200,paid,28,,,,,,,,,
1540661292000,,1974,Login,Logged Out,PUT,307,paid,29,,,,,,,,,
1540662133000,,2172,Home,Logged Out,GET,200,paid,106,,,,,,,,,
1540662142000,,2172,About,Logged Out,GET,200,paid,107,,,,,,,,,
1540662142000,,2172,Home,Logged Out,GET,200,paid,108,,,,,,,,,
1540662143000,,2172,Login,Logged Out,PUT,307,paid,109,,,,,,,,,
1540662900000,,2396,Home,Logged Out,GET,200,paid,75,,,,,,,,,
1540662901000,,2396,Login,Logged Out,PUT,307,paid,76,,,,,,,,,
1540665691000,,2548,Home,Logged Out,GET,200,paid,317,,,,,,,,,
1540665705000,,2548,Home,Logged Out,GET,200,paid,318,,,,,,,,,
1540665706000,,2548,Login,Logged Out,PUT,307,paid,319,,,,,,,,,
1540666897000,,2172,Home,Logged Out,GET,200,paid,133,,,,,,,,,
1540666898000,,2172,Login,Logged Out,PUT,307,paid,134,,,,,,,,,
1540667565000,,2172,Home,Logged Out,GET,200,paid,139,,,,,,,,,
1540667566000,,2172,Login,Logged Out,PUT,307,paid,140,,,,,,,,,
1540667580000,,2396,Home,Logged Out,GET,200,paid,99,,,,,,,,,
1540667581000,,2396,Login,Logged Out,PUT,307,paid,100,,,,,,,,,
1540668185000,,2548,Home,Logged Out,GET,200,paid,332,,,,,,,,,
1540668186000,,2548,Login,Logged Out,PUT,307,paid,333,,,,,,,,,
1540668708000,,2300,Home,Logged Out,GET,200,paid,134,,,,,,,,,
1540668744000,,2300,Home,Logged Out,GET,200,paid,135,,,,,,,,,
1540668745000,,2300,Login,Logged Out,PUT,307,paid,136,,,,,,,,,
1540669115000,,2402,Home,Logged Out,GET,200,paid,467,,,,,,,,,
1540669116000,,2402,Login,Logged Out,PUT,307,paid,468,,,,,,,,,
1540670659000,,2521,Home,Logged Out,GET,200,paid,63,,,,,,,,,
1540670660000,,2521,Login,Logged Out,PUT,307,paid,64,,,,,,,,,
1540670700000,,1974,Home,Logged Out,GET,200,paid,75,,,,,,,,,
1540670734000,,1974,Help,Logged Out,GET,200,paid,76,,,,,,,,,
1540670735000,,1974,Login,Logged Out,PUT,307,paid,77,,,,,,,,,
1540671210000,,2542,Home,Logged Out,GET,200,paid,11,,,,,,,,,
1540671211000,,2542,Login,Logged Out,PUT,307,paid,12,,,,,,,,,
1540671324000,,2434,Home,Logged Out,GET,200,free,46,,,,,,,,,
1540671325000,,2434,Login,Logged Out,PUT,307,free,47,,,,,,,,,
1540674406000,,2434,Home,Logged Out,GET,200,free,68,,,,,,,,,
1540674432000,,2434,Help,Logged Out,GET,200,free,69,,,,,,,,,
1540674433000,,2434,Login,Logged Out,PUT,307,free,70,,,,,,,,,
1540675480000,,2434,Home,Logged Out,GET,200,free,77,,,,,,,,,
1540675551000,,2434,Home,Logged Out,GET,200,free,78,,,,,,,,,
1540675552000,,2434,Login,Logged Out,PUT,307,free,79,,,,,,,,,
1540676396000,,2521,Home,Logged Out,GET,200,paid,92,,,,,,,,,
1540676397000,,2521,Login,Logged Out,PUT,307,paid,93,,,,,,,,,
1540679470000,,1974,Home,Logged Out,GET,200,paid,117,,,,,,,,,
1540679471000,,1974,Login,Logged Out,PUT,307,paid,118,,,,,,,,,
1540680208000,,2300,Home,Logged Out,GET,200,paid,194,,,,,,,,,
1540680209000,,2300,Login,Logged Out,PUT,307,paid,195,,,,,,,,,
1540683108000,,2402,Home,Logged Out,GET,200,paid,536,,,,,,,,,
1540683109000,,2402,Login,Logged Out,PUT,307,paid,537,,,,,,,,,
1540695441000,,2542,Home,Logged Out,GET,200,paid,130,,,,,,,,,
1540695442000,,2542,Login,Logged Out,PUT,307,paid,131,,,,,,,,,
1540696139000,,2549,Home,Logged Out,GET,200,paid,97,,,,,,,,,
1540696221000,,2549,About,Logged Out,GET,200,paid,98,,,,,,,,,
1540696222000,,2549,Login,Logged Out,PUT,307,paid,99,,,,,,,,,
1540696409000,,2300,Home,Logged Out,GET,200,paid,274,,,,,,,,,
1540696409000,,2300,Home,Logged Out,GET,200,paid,275,,,,,,,,,
1540696410000,,2300,Login,Logged Out,PUT,307,paid,276,,,,,,,,,
1540698432000,,2542,Home,Logged Out,GET,200,paid,145,,,,,,,,,
1540698433000,,2542,Login,Logged Out,PUT,307,paid,146,,,,,,,,,
1540699597000,,2181,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1540701432000,,2542,Home,Logged Out,GET,200,paid,165,,,,,,,,,
1540701433000,,2542,Login,Logged Out,PUT,307,paid,166,,,,,,,,,
1540704481000,,2172,Home,Logged Out,GET,200,paid,314,,,,,,,,,
1540704486000,,2172,About,Logged Out,GET,200,paid,315,,,,,,,,,
1540707209000,,2432,Home,Logged Out,GET,200,paid,5,,,,,,,,,
1540707356000,,2432,Help,Logged Out,GET,200,paid,6,,,,,,,,,
1540707357000,,2432,Login,Logged Out,PUT,307,paid,7,,,,,,,,,
1540710111000,,2181,Home,Logged Out,GET,200,paid,60,,,,,,,,,
1540710112000,,2181,Login,Logged Out,PUT,307,paid,61,,,,,,,,,
1540710388000,,2432,Home,Logged Out,GET,200,paid,24,,,,,,,,,
1540710389000,,2432,Login,Logged Out,PUT,307,paid,25,,,,,,,,,
1540717371000,,2300,Home,Logged Out,GET,200,paid,384,,,,,,,,,
1540717425000,,2300,About,Logged Out,GET,200,paid,385,,,,,,,,,
1540717426000,,2300,Login,Logged Out,PUT,307,paid,386,,,,,,,,,
1540718108000,,2632,Home,Logged Out,GET,200,paid,32,,,,,,,,,
1540718109000,,2632,Login,Logged Out,PUT,307,paid,33,,,,,,,,,
1540721879000,,2530,Home,Logged Out,GET,200,paid,354,,,,,,,,,
1540723176000,,2609,Home,Logged Out,GET,200,paid,21,,,,,,,,,
1540723177000,,2609,Login,Logged Out,PUT,307,paid,22,,,,,,,,,
1540724606000,,2618,Home,Logged Out,GET,200,paid,2,,,,,,,,,
1540724607000,,2618,Login,Logged Out,PUT,307,paid,3,,,,,,,,,
1540726123000,,2573,Home,Logged Out,GET,200,paid,54,,,,,,,,,
1540726124000,,2573,Login,Logged Out,PUT,307,paid,55,,,,,,,,,
1540727938000,,2005,Home,Logged Out,GET,200,free,11,,,,,,,,,
1540729043000,,1534,Home,Logged Out,GET,200,free,0,,,,,,,,,
1540729044000,,1534,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1540729831000,,2618,Home,Logged Out,GET,200,paid,26,,,,,,,,,
1540729832000,,2618,Login,Logged Out,PUT,307,paid,27,,,,,,,,,
1540731917000,,1534,Home,Logged Out,GET,200,free,19,,,,,,,,,
1540732101000,,2223,Home,Logged Out,GET,200,paid,8,,,,,,,,,
1540732102000,,2223,Login,Logged Out,PUT,307,paid,9,,,,,,,,,
1540732353000,,2573,Home,Logged Out,GET,200,paid,80,,,,,,,,,
1540732354000,,2573,Login,Logged Out,PUT,307,paid,81,,,,,,,,,
1540732491000,,2609,Home,Logged Out,GET,200,paid,82,,,,,,,,,
1540732508000,,2609,About,Logged Out,GET,200,paid,83,,,,,,,,,
1540732513000,,2609,Home,Logged Out,GET,200,paid,84,,,,,,,,,
1540732514000,,2609,Home,Logged Out,GET,200,paid,85,,,,,,,,,
1540732515000,,2609,Login,Logged Out,PUT,307,paid,86,,,,,,,,,
1540732878000,,2610,Home,Logged Out,GET,200,free,0,,,,,,,,,
1540732992000,,2610,About,Logged Out,GET,200,free,1,,,,,,,,,
1540733170000,,2610,Home,Logged Out,GET,200,free,2,,,,,,,,,
1540733476000,,2610,Home,Logged Out,GET,200,free,3,,,,,,,,,
1540733477000,,2610,Login,Logged Out,PUT,307,free,4,,,,,,,,,
1540736262000,,2549,Home,Logged Out,GET,200,paid,298,,,,,,,,,
1540736263000,,2549,Login,Logged Out,PUT,307,paid,299,,,,,,,,,
1540738610000,,2058,Home,Logged Out,GET,200,paid,48,,,,,,,,,
1540738611000,,2058,Login,Logged Out,PUT,307,paid,49,,,,,,,,,
1540739160000,,1660,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1540739161000,,1660,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1540739292000,,2642,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1540740244000,,2651,Home,Logged Out,GET,200,free,19,,,,,,,,,
1540740328000,,2651,About,Logged Out,GET,200,free,20,,,,,,,,,
1540742585000,,2313,Home,Logged Out,GET,200,free,15,,,,,,,,,
1540743360000,,2245,Home,Logged Out,GET,200,paid,47,,,,,,,,,
1540743361000,,2245,Login,Logged Out,PUT,307,paid,48,,,,,,,,,
1540743371000,,1204,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1540743910000,,2642,Home,Logged Out,GET,200,paid,23,,,,,,,,,
1540743934000,,2642,Home,Logged Out,GET,200,paid,24,,,,,,,,,
1540743941000,,2642,Home,Logged Out,GET,200,paid,25,,,,,,,,,
1540743942000,,2642,Login,Logged Out,PUT,307,paid,26,,,,,,,,,
1540746599000,,2573,Home,Logged Out,GET,200,paid,153,,,,,,,,,
1540746600000,,2573,Login,Logged Out,PUT,307,paid,154,,,,,,,,,
1540750888000,,2584,Home,Logged Out,GET,200,free,12,,,,,,,,,
1540750889000,,2584,Login,Logged Out,PUT,307,free,13,,,,,,,,,
1540752804000,,2589,Home,Logged Out,GET,200,paid,19,,,,,,,,,
1540752805000,,2589,Login,Logged Out,PUT,307,paid,20,,,,,,,,,
1540753283000,,2407,Home,Logged Out,GET,200,paid,38,,,,,,,,,
1540753319000,,2407,About,Logged Out,GET,200,paid,39,,,,,,,,,
1540753332000,,2407,About,Logged Out,GET,200,paid,40,,,,,,,,,
1540753333000,,2407,Login,Logged Out,PUT,307,paid,41,,,,,,,,,
1540755735000,,1660,Home,Logged Out,GET,200,paid,60,,,,,,,,,
1540755888000,,1660,About,Logged Out,GET,200,paid,61,,,,,,,,,
1540755889000,,1660,Login,Logged Out,PUT,307,paid,62,,,,,,,,,
1540756084000,,1519,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1540756909000,,2540,Home,Logged Out,GET,200,paid,17,,,,,,,,,
1540756938000,,2540,Help,Logged Out,GET,200,paid,18,,,,,,,,,
1540756942000,,2540,Help,Logged Out,GET,200,paid,19,,,,,,,,,
1540756958000,,2540,Home,Logged Out,GET,200,paid,20,,,,,,,,,
1540756959000,,2540,Login,Logged Out,PUT,307,paid,21,,,,,,,,,
1540757168000,,2058,Home,Logged Out,GET,200,paid,135,,,,,,,,,
1540757194000,,2058,About,Logged Out,GET,200,paid,136,,,,,,,,,
1540757195000,,2058,Login,Logged Out,PUT,307,paid,137,,,,,,,,,
1540757430000,,1660,Home,Logged Out,GET,200,paid,70,,,,,,,,,
1540757431000,,1660,Login,Logged Out,PUT,307,paid,71,,,,,,,,,
1540758264000,,2540,Home,Logged Out,GET,200,paid,30,,,,,,,,,
1540758265000,,2540,Login,Logged Out,PUT,307,paid,31,,,,,,,,,
1540758408000,,2652,Home,Logged Out,GET,200,paid,78,,,,,,,,,
1540758409000,,2652,Login,Logged Out,PUT,307,paid,79,,,,,,,,,
1540761350000,,2652,Home,Logged Out,GET,200,paid,95,,,,,,,,,
1540761351000,,2652,Login,Logged Out,PUT,307,paid,96,,,,,,,,,
1540762207000,,2502,Home,Logged Out,GET,200,free,17,,,,,,,,,
1540764761000,,2601,Home,Logged Out,GET,200,free,0,,,,,,,,,
1540764762000,,2601,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1540765570000,,2658,Home,Logged Out,GET,200,paid,20,,,,,,,,,
1540765571000,,2658,Login,Logged Out,PUT,307,paid,21,,,,,,,,,
1540772143000,,2586,Home,Logged Out,GET,200,free,40,,,,,,,,,
1540772144000,,2586,Login,Logged Out,PUT,307,free,41,,,,,,,,,
1540772256000,,2609,Home,Logged Out,GET,200,paid,277,,,,,,,,,
1540772257000,,2609,Login,Logged Out,PUT,307,paid,278,,,,,,,,,
1540772714000,,2652,Home,Logged Out,GET,200,paid,142,,,,,,,,,
1540772715000,,2652,Login,Logged Out,PUT,307,paid,143,,,,,,,,,
1540773217000,,2652,Home,Logged Out,GET,200,paid,146,,,,,,,,,
1540773218000,,2652,Login,Logged Out,PUT,307,paid,147,,,,,,,,,
1540773353000,,2658,Home,Logged Out,GET,200,paid,60,,,,,,,,,
1540773354000,,2658,Login,Logged Out,PUT,307,paid,61,,,,,,,,,
1540776309000,,2315,Home,Logged Out,GET,200,paid,10,,,,,,,,,
1540776310000,,2315,Login,Logged Out,PUT,307,paid,11,,,,,,,,,
1540778403000,,2315,Home,Logged Out,GET,200,paid,24,,,,,,,,,
1540778404000,,2315,Login,Logged Out,PUT,307,paid,25,,,,,,,,,
1540780811000,,2668,Home,Logged Out,GET,200,paid,64,,,,,,,,,
1540780812000,,2668,Login,Logged Out,PUT,307,paid,65,,,,,,,,,
1540782827000,,2609,Home,Logged Out,GET,200,paid,324,,,,,,,,,
1540782828000,,2609,Login,Logged Out,PUT,307,paid,325,,,,,,,,,
1540783128000,,2609,Home,Logged Out,GET,200,paid,329,,,,,,,,,
1540783129000,,2609,Login,Logged Out,PUT,307,paid,330,,,,,,,,,
1540783949000,,2433,Home,Logged Out,GET,200,paid,221,,,,,,,,,
1540783950000,,2433,Login,Logged Out,PUT,307,paid,222,,,,,,,,,
1540784562000,,2609,Home,Logged Out,GET,200,paid,340,,,,,,,,,
1540784563000,,2609,Login,Logged Out,PUT,307,paid,341,,,,,,,,,
1540785956000,,2629,Home,Logged Out,GET,200,paid,255,,,,,,,,,
1540785957000,,2629,Login,Logged Out,PUT,307,paid,256,,,,,,,,,
1540786092000,,1660,Home,Logged Out,GET,200,paid,184,,,,,,,,,
1540786116000,,2658,Home,Logged Out,GET,200,paid,121,,,,,,,,,
1540786117000,,2658,Login,Logged Out,PUT,307,paid,122,,,,,,,,,
1540786197000,,1660,Home,Logged Out,GET,200,paid,185,,,,,,,,,
1540786198000,,1660,Login,Logged Out,PUT,307,paid,186,,,,,,,,,
1540792592000,,2661,Home,Logged Out,GET,200,paid,12,,,,,,,,,
1540792593000,,2661,Login,Logged Out,PUT,307,paid,13,,,,,,,,,
1540792817000,,2614,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1540792852000,,2614,About,Logged Out,GET,200,paid,1,,,,,,,,,
1540793356000,,2644,Home,Logged Out,GET,200,free,23,,,,,,,,,
1540793357000,,2644,Login,Logged Out,PUT,307,free,24,,,,,,,,,
1540794118000,,2644,Home,Logged Out,GET,200,free,30,,,,,,,,,
1540794119000,,2644,Login,Logged Out,PUT,307,free,31,,,,,,,,,
1540794731000,,2657,Home,Logged Out,GET,200,paid,33,,,,,,,,,
1540794758000,,2657,Home,Logged Out,GET,200,paid,34,,,,,,,,,
1540794815000,,2657,Home,Logged Out,GET,200,paid,35,,,,,,,,,
1540794816000,,2657,Login,Logged Out,PUT,307,paid,36,,,,,,,,,
1540794893000,,2142,Home,Logged Out,GET,200,paid,69,,,,,,,,,
1540794894000,,2142,Login,Logged Out,PUT,307,paid,70,,,,,,,,,
1540795779000,,2063,Home,Logged Out,GET,200,paid,185,,,,,,,,,
1540795829000,,2063,About,Logged Out,GET,200,paid,186,,,,,,,,,
1540795830000,,2063,Login,Logged Out,PUT,307,paid,187,,,,,,,,,
1540796572000,,2192,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1540796710000,,2063,Home,Logged Out,GET,200,paid,192,,,,,,,,,
1540797052000,,2063,About,Logged Out,GET,200,paid,193,,,,,,,,,
1540797053000,,2063,Login,Logged Out,PUT,307,paid,194,,,,,,,,,
1540797080000,,2644,Home,Logged Out,GET,200,free,47,,,,,,,,,
1540797081000,,2644,Login,Logged Out,PUT,307,free,48,,,,,,,,,
1540799116000,,2192,Home,Logged Out,GET,200,free,17,,,,,,,,,
1540799117000,,2192,Login,Logged Out,PUT,307,free,18,,,,,,,,,
1540799415000,,2433,Home,Logged Out,GET,200,paid,300,,,,,,,,,
1540799416000,,2433,Login,Logged Out,PUT,307,paid,301,,,,,,,,,
1540801542000,,2644,Home,Logged Out,GET,200,free,71,,,,,,,,,
1540802860000,,2643,Home,Logged Out,GET,200,paid,51,,,,,,,,,
1540802861000,,2643,Login,Logged Out,PUT,307,paid,52,,,,,,,,,
1540805552000,,2661,Home,Logged Out,GET,200,paid,80,,,,,,,,,
1540805553000,,2661,Login,Logged Out,PUT,307,paid,81,,,,,,,,,
1540806063000,,2661,Home,Logged Out,GET,200,paid,88,,,,,,,,,
1540806064000,,2661,Login,Logged Out,PUT,307,paid,89,,,,,,,,,
1540806837000,,2666,Home,Logged Out,GET,200,free,37,,,,,,,,,
1540807581000,,2475,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1540808247000,,2315,Home,Logged Out,GET,200,paid,172,,,,,,,,,
1540808273000,,2661,Home,Logged Out,GET,200,paid,103,,,,,,,,,
1540808276000,,2315,About,Logged Out,GET,200,paid,173,,,,,,,,,
1540808350000,,2661,Home,Logged Out,GET,200,paid,104,,,,,,,,,
1540808356000,,2315,Home,Logged Out,GET,200,paid,174,,,,,,,,,
1540808357000,,2315,Login,Logged Out,PUT,307,paid,175,,,,,,,,,
1540809673000,,2470,Home,Logged Out,GET,200,paid,60,,,,,,,,,
1540809674000,,2470,Login,Logged Out,PUT,307,paid,61,,,,,,,,,
1540811765000,,2558,Home,Logged Out,GET,200,paid,87,,,,,,,,,
1540811788000,,2558,Home,Logged Out,GET,200,paid,88,,,,,,,,,
1540811789000,,2558,Login,Logged Out,PUT,307,paid,89,,,,,,,,,
1540813630000,,2587,Home,Logged Out,GET,200,paid,61,,,,,,,,,
1540813674000,,2587,Home,Logged Out,GET,200,paid,62,,,,,,,,,
1540813716000,,2587,Home,Logged Out,GET,200,paid,63,,,,,,,,,
1540813717000,,2587,Login,Logged Out,PUT,307,paid,64,,,,,,,,,
1540814600000,,2628,Home,Logged Out,GET,200,free,12,,,,,,,,,
1540816361000,,2587,Home,Logged Out,GET,200,paid,79,,,,,,,,,
1540816362000,,2587,Login,Logged Out,PUT,307,paid,80,,,,,,,,,
1540818917000,,2533,Home,Logged Out,GET,200,free,0,,,,,,,,,
1540819040000,,2533,About,Logged Out,GET,200,free,1,,,,,,,,,
1540819041000,,2533,Home,Logged Out,GET,200,free,2,,,,,,,,,
1540819098000,,2433,Home,Logged Out,GET,200,paid,393,,,,,,,,,
1540819099000,,2433,Login,Logged Out,PUT,307,paid,394,,,,,,,,,
1540819157000,,2633,Home,Logged Out,GET,200,paid,55,,,,,,,,,
1540819158000,,2633,Login,Logged Out,PUT,307,paid,56,,,,,,,,,
1540822108000,,2470,Home,Logged Out,GET,200,paid,112,,,,,,,,,
1540822227000,,2470,Home,Logged Out,GET,200,paid,113,,,,,,,,,
1540822228000,,2470,Login,Logged Out,PUT,307,paid,114,,,,,,,,,
1540822961000,,2597,Home,Logged Out,GET,200,paid,14,,,,,,,,,
1540822962000,,2597,Login,Logged Out,PUT,307,paid,15,,,,,,,,,
1540823743000,,2606,Home,Logged Out,GET,200,paid,242,,,,,,,,,
1540823744000,,2606,Login,Logged Out,PUT,307,paid,243,,,,,,,,,
1540825446000,,2670,Home,Logged Out,GET,200,free,30,,,,,,,,,
1540825447000,,2670,Login,Logged Out,PUT,307,free,31,,,,,,,,,
1540825811000,,2367,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1540825999000,,2680,Home,Logged Out,GET,200,paid,33,,,,,,,,,
1540826000000,,2680,Login,Logged Out,PUT,307,paid,34,,,,,,,,,
1540826113000,,2470,Home,Logged Out,GET,200,paid,131,,,,,,,,,
1540826114000,,2470,Login,Logged Out,PUT,307,paid,132,,,,,,,,,
1540826924000,,2470,Home,Logged Out,GET,200,paid,141,,,,,,,,,
1540826925000,,2470,Login,Logged Out,PUT,307,paid,142,,,,,,,,,
1540827363000,,2561,Home,Logged Out,GET,200,paid,53,,,,,,,,,
1540827768000,,2561,About,Logged Out,GET,200,paid,54,,,,,,,,,
1540827815000,,2561,Help,Logged Out,GET,200,paid,55,,,,,,,,,
1540827816000,,2561,Login,Logged Out,PUT,307,paid,56,,,,,,,,,
1540830847000,,2470,Home,Logged Out,GET,200,paid,157,,,,,,,,,
1540830848000,,2470,Login,Logged Out,PUT,307,paid,158,,,,,,,,,
1540831212000,,2595,Home,Logged Out,GET,200,free,16,,,,,,,,,
1540831267000,,2595,Help,Logged Out,GET,200,free,17,,,,,,,,,
1540831268000,,2595,Login,Logged Out,PUT,307,free,18,,,,,,,,,
1540831438000,,2587,Home,Logged Out,GET,200,paid,151,,,,,,,,,
1540831513000,,2587,Home,Logged Out,GET,200,paid,152,,,,,,,,,
1540831514000,,2587,Login,Logged Out,PUT,307,paid,153,,,,,,,,,
1540832285000,,2595,Home,Logged Out,GET,200,free,26,,,,,,,,,
1540832632000,,1233,Home,Logged Out,GET,200,paid,13,,,,,,,,,
1540832633000,,1233,Login,Logged Out,PUT,307,paid,14,,,,,,,,,
1540834262000,,2625,Home,Logged Out,GET,200,paid,52,,,,,,,,,
1540834262000,,2625,Home,Logged Out,GET,200,paid,53,,,,,,,,,
1540834264000,,2625,Home,Logged Out,GET,200,paid,54,,,,,,,,,
1540834265000,,2625,Login,Logged Out,PUT,307,paid,55,,,,,,,,,
1540834790000,,2315,Home,Logged Out,GET,200,paid,302,,,,,,,,,
1540834822000,,2315,Home,Logged Out,GET,200,paid,303,,,,,,,,,
1540834823000,,2315,Login,Logged Out,PUT,307,paid,304,,,,,,,,,
1540835054000,,2558,Home,Logged Out,GET,200,paid,198,,,,,,,,,
1540835055000,,2558,Login,Logged Out,PUT,307,paid,199,,,,,,,,,
1540836552000,,1233,Home,Logged Out,GET,200,paid,40,,,,,,,,,
1540836553000,,1233,Login,Logged Out,PUT,307,paid,41,,,,,,,,,
1540838643000,,1233,Home,Logged Out,GET,200,paid,48,,,,,,,,,
1540839501000,,2558,Home,Logged Out,GET,200,paid,220,,,,,,,,,
1540839524000,,2558,About,Logged Out,GET,200,paid,221,,,,,,,,,
1540839525000,,2558,Login,Logged Out,PUT,307,paid,222,,,,,,,,,
1540839539000,,1233,Home,Logged Out,GET,200,paid,49,,,,,,,,,
1540839540000,,1233,Login,Logged Out,PUT,307,paid,50,,,,,,,,,
1540840950000,,2585,Home,Logged Out,GET,200,paid,28,,,,,,,,,
1540840973000,,2570,Home,Logged Out,GET,200,free,17,,,,,,,,,
1540841074000,,2585,Help,Logged Out,GET,200,paid,29,,,,,,,,,
1540841075000,,2585,Login,Logged Out,PUT,307,paid,30,,,,,,,,,
1540841715000,,2433,Home,Logged Out,GET,200,paid,496,,,,,,,,,
1540841716000,,2433,Login,Logged Out,PUT,307,paid,497,,,,,,,,,
1540842217000,,2433,Home,Logged Out,GET,200,paid,502,,,,,,,,,
1540842218000,,2433,Login,Logged Out,PUT,307,paid,503,,,,,,,,,
1540843405000,,2475,Home,Logged Out,GET,200,paid,167,,,,,,,,,
1540843406000,,2475,Home,Logged Out,GET,200,paid,168,,,,,,,,,
1540843407000,,2475,Login,Logged Out,PUT,307,paid,169,,,,,,,,,
1540844159000,,2673,Home,Logged Out,GET,200,paid,80,,,,,,,,,
1540844160000,,2673,Login,Logged Out,PUT,307,paid,81,,,,,,,,,
